-3.70000, -0.62473
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57214
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03294
-3.70000, -0.62473
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-1.20000, -2.57214
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03294
-3.70000, -0.62473
-4.00000, -1.15782
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57214
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03294
-3.70000, -0.62473
-4.00000, -1.15782
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57214
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03294
-3.70000, -0.62473
-4.00000, -1.15782
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57213
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74703
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15783
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40311
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
-5.90000, 0.40312
-1.20000, -2.57215
-0.70000, -0.84229
-2.20000, 1.37383
-2.50000, 0.74702
-2.34000, 1.03293
-3.70000, -0.62473
-4.00000, -1.15781
-5.30000, 1.50129
-5.66000, 0.71874
